id,plotRowNum,plotColumnNum,testName,entryNo,strain,plotRows,repNum,block
plot1123,54,10,2HYldH,10,SB1925410,2,1,2
plot1124,22,16,2HYldAA,1,SBCH15815,2,1,3
plot1125,55,12,2HYldH,11,SB1925512,2,1,2
plot1126,55,14,2HYldH,12,SB1925514,2,1,2
plot1127,25,16,2HYldAA,3,SBCH15535,2,1,3
plot1128,56,12,2HYldH,13,SB1925612,2,1,2
plot1129,55,9,2HYldH,14,SB192559,2,1,2
plot1130,52,14,2HYldH,15,SB1925214,2,1,2
plot1131,55,13,2HYldH,16,SB1925513,2,1,2
plot1132,56,11,2HYldH,17,SB1925611,2,1,2
plot1133,51,10,2HYldH,18,SB1925110,2,1,2
plot1134,54,13,2HYldH,19,SB1925413,2,1,2
plot1135,53,10,2HYldH,20,SB1925310,2,1,2
plot1136,53,9,2HYldH,21,SB192539,2,1,2
plot1137,53,12,2HYldH,22,SB1925312,2,1,2
plot1138,54,11,2HYldH,23,SB1925411,2,1,2
plot1139,53,14,2HYldH,24,SB1925314,2,1,2
plot1140,54,14,2HYldH,25,SB1925414,2,1,2
plot1141,54,12,2HYldH,26,SB1925412,2,1,2
plot1142,52,10,2HYldH,27,SB1925210,2,1,2
plot1143,56,9,2HYldH,28,SB192569,2,1,2
plot1144,55,11,2HYldH,29,SB1925511,2,1,2
plot1145,56,13,2HYldH,30,SB1925613,2,1,2
plot1146,26,19,2HYldAA,2,SBCH15423,2,1,3
plot1147,56,10,2HYldH,31,SB1925610,2,1,2
plot1148,55,10,2HYldH,32,SB1925510,2,1,2
plot1149,51,9,2HYldH,33,SB192519,2,1,2
plot1150,56,14,2HYldH,34,SB1925614,2,1,2
plot1151,52,11,2HYldH,35,SB1925211,2,1,2
plot1152,51,12,2HYldH,36,SB1925112,2,1,2
plot1153,38,22,2HYldI,4,SB1923822,2,1,4
plot1154,36,25,2HYldI,5,SB1923625,2,1,4
plot1155,35,21,2HYldI,6,SB1923521,2,1,4
plot1156,34,24,2HYldI,7,SB1923424,2,1,4
plot1157,35,23,2HYldI,8,SB1923523,2,1,4
plot1158,32,15,2HYldR,2,SBCH15423,2,1,3
plot1159,38,23,2HYldI,9,SB1923823,2,1,4
plot1160,33,26,2HYldI,10,SB1923326,2,1,4
plot1161,36,22,2HYldI,11,SB1923622,2,1,4
plot1162,33,24,2HYldI,12,SB1923324,2,1,4
plot1163,34,22,2HYldI,13,SB1923422,2,1,4
plot1164,34,21,2HYldI,14,SB1923421,2,1,4
plot1165,36,26,2HYldI,15,SB1923626,2,1,4
plot1166,34,25,2HYldI,16,SB1923425,2,1,4
plot1167,33,25,2HYldI,17,SB1923325,2,1,4
plot1168,38,25,2HYldI,18,SB1923825,2,1,4
plot1169,33,22,2HYldI,19,SB1923322,2,1,4
plot1170,38,26,2HYldI,20,SB1923826,2,1,4
plot1171,34,23,2HYldI,21,SB1923423,2,1,4
plot1172,36,23,2HYldI,22,SB1923623,2,1,4
plot1173,33,21,2HYldI,23,SB1923321,2,1,4
plot1174,37,24,2HYldI,24,SB1923724,2,1,4
plot1175,35,26,2HYldI,25,SB1923526,2,1,4
plot1176,37,26,2HYldI,26,SB1923726,2,1,4
plot1177,37,21,2HYldI,27,SB1923721,2,1,4
plot1178,34,26,2HYldI,28,SB1923426,2,1,4
plot1179,33,23,2HYldI,29,SB1923323,2,1,4
plot1180,38,21,2HYldI,30,SB1923821,2,1,4
plot1181,31,19,2HYldR,1,SBCH15815,2,1,3
plot1182,35,22,2HYldI,31,SB1923522,2,1,4
plot1183,35,24,2HYldI,32,SB1923524,2,1,4
plot1184,28,20,2HYldR,3,SBCH15535,2,1,3
plot1185,37,25,2HYldI,33,SB1923725,2,1,4
plot1186,36,21,2HYldI,34,SB1923621,2,1,4
plot1187,38,24,2HYldI,35,SB1923824,2,1,4
plot1188,37,23,2HYldI,36,SB1923723,2,1,4
plot1189,33,15,2HYldAB,19,SB1925822,2,2,3
plot1190,34,15,2HYldAB,13,SB1925721,2,2,3
plot1191,35,15,2HYldAB,18,SB1925924,2,2,3
plot1192,36,15,2HYldAB,36,SB1925722,2,2,3
plot1193,37,15,2HYldAB,26,SB1926121,2,2,3
plot1194,38,15,2HYldAB,16,SB1925825,2,2,3
plot1195,33,16,2HYldAB,9,SB1925724,2,2,3
plot1196,34,16,2HYldAB,15,SB1926122,2,2,3
plot1197,35,16,2HYldAB,30,SB1926025,2,2,3
plot1198,36,16,2HYldAB,4,SB1925723,2,2,3
plot1199,37,16,2HYldAB,6,SB1926222,2,2,3
plot1200,38,16,2HYldAB,28,SB1926125,2,2,3
plot1201,33,17,2HYldAB,11,SB1926223,2,2,3
plot1202,34,17,2HYldAB,8,SB1926124,2,2,3
plot1203,35,17,2HYldAB,25,SB1926224,2,2,3
plot1204,36,17,2HYldAB,32,SB1926023,2,2,3
plot1205,37,17,2HYldAB,12,SB1925922,2,2,3
plot1206,38,17,2HYldAB,20,SB1926226,2,2,3
plot1207,33,18,2HYldAB,17,SB1926126,2,2,3
plot1208,34,18,2HYldAB,21,SB1925824,2,2,3
plot1209,35,18,2HYldAB,23,SB1925821,2,2,3
plot1210,36,18,2HYldAB,33,SB1926221,2,2,3
plot1211,37,18,2HYldAB,22,SB1926024,2,2,3
plot1212,38,18,2HYldAB,10,SB1925726,2,2,3
plot1213,33,19,2HYldAB,1,SBCH15815,2,2,3
plot1214,34,19,2HYldAB,27,SB1925926,2,2,3
plot1215,35,19,2HYldAB,35,SB1926022,2,2,3
plot1216,36,19,2HYldAB,7,SB1926123,2,2,3
plot1217,37,19,2HYldAB,31,SB1926026,2,2,3
plot1218,38,19,2HYldAB,3,SBCH15535,2,2,3
plot1219,33,20,2HYldAB,34,SB1925725,2,2,3
plot1220,34,20,2HYldAB,5,SB1925925,2,2,3
plot1221,35,20,2HYldAB,24,SB1925923,2,2,3
plot1222,36,20,2HYldAB,29,SB1926225,2,2,3
plot1223,37,20,2HYldAB,2,SBCH15423,2,2,3
plot1224,38,20,2HYldAB,14,SB1925921,2,2,3
plot1225,47,12,2HYldJ,4,SB1924712,2,1,2
plot1226,49,10,2HYldJ,5,SB1924910,2,1,2
plot1227,49,12,2HYldJ,6,SB1924912,2,1,2
plot1228,50,10,2HYldJ,7,SB1925010,2,1,2
plot1229,48,14,2HYldJ,8,SB1924814,2,1,2
plot1230,47,9,2HYldJ,9,SB192479,2,1,2
plot1231,48,11,2HYldJ,10,SB1924811,2,1,2
plot1232,50,14,2HYldJ,11,SB1925014,2,1,2
plot1233,46,13,2HYldJ,12,SB1924613,2,1,2
plot1234,47,14,2HYldJ,13,SB1924714,2,1,2
plot1235,50,11,2HYldJ,14,SB1925011,2,1,2
plot1236,44,16,2HYldV,1,SBCH15815,2,1,3
plot1237,49,13,2HYldJ,15,SB1924913,2,1,2
plot1238,45,11,2HYldJ,16,SB1924511,2,1,2
plot1239,48,13,2HYldJ,17,SB1924813,2,1,2
plot1240,50,12,2HYldJ,18,SB1925012,2,1,2
plot1241,43,17,2HYldV,2,SBCH15423,2,1,3
plot1242,45,9,2HYldJ,19,SB192459,2,1,2
plot1243,47,13,2HYldJ,20,SB1924713,2,1,2
plot1244,46,9,2HYldJ,21,SB192469,2,1,2
plot1245,48,12,2HYldJ,22,SB1924812,2,1,2
plot1246,48,10,2HYldJ,23,SB1924810,2,1,2
plot1247,46,14,2HYldJ,24,SB1924614,2,1,2
plot1248,46,11,2HYldJ,25,SB1924611,2,1,2
plot1249,39,19,2HYldV,3,SBCH15535,2,1,3
plot1250,45,10,2HYldJ,26,SB1924510,2,1,2
plot1251,45,12,2HYldJ,27,SB1924512,2,1,2
plot1252,45,13,2HYldJ,28,SB1924513,2,1,2
plot1253,48,9,2HYldJ,29,SB192489,2,1,2
plot1254,45,14,2HYldJ,30,SB1924514,2,1,2
plot1255,47,11,2HYldJ,31,SB1924711,2,1,2
plot1256,46,12,2HYldJ,32,SB1924612,2,1,2
plot1257,49,9,2HYldJ,33,SB192499,2,1,2
plot1258,47,10,2HYldJ,34,SB1924710,2,1,2
plot1259,50,9,2HYldJ,35,SB192509,2,1,2
plot1260,46,10,2HYldJ,36,SB1924610,2,1,2
plot1261,15,24,2HYldK,4,SB1921524,2,1,4
plot1262,19,26,2HYldK,5,SB1921926,2,1,4
plot1263,15,21,2HYldK,6,SB1921521,2,1,4
plot1264,15,22,2HYldK,7,SB1921522,2,1,4
plot1265,18,26,2HYldK,8,SB1921826,2,1,4
plot1266,15,23,2HYldK,9,SB1921523,2,1,4
plot1267,20,26,2HYldK,10,SB1922026,2,1,4
plot1268,18,22,2HYldK,11,SB1921822,2,1,4
plot1269,18,21,2HYldK,12,SB1921821,2,1,4
plot1270,48,16,2HYldO,2,SBCH15423,2,1,3
plot1271,20,21,2HYldK,13,SB1922021,2,1,4
plot1272,19,22,2HYldK,14,SB1921922,2,1,4
plot1273,15,26,2HYldK,15,SB1921526,2,1,4
plot1274,20,24,2HYldK,16,SB1922024,2,1,4
plot1275,16,22,2HYldK,17,SB1921622,2,1,4
plot1276,20,23,2HYldK,18,SB1922023,2,1,4
plot1277,16,25,2HYldK,19,SB1921625,2,1,4
plot1278,19,24,2HYldK,20,SB1921924,2,1,4
plot1279,45,18,2HYldO,1,SBCH15815,2,1,3
plot1280,17,24,2HYldK,21,SB1921724,2,1,4
plot1281,19,23,2HYldK,22,SB1921923,2,1,4
plot1282,48,18,2HYldO,3,SBCH15535,2,1,3
plot1283,20,25,2HYldK,23,SB1922025,2,1,4
plot1284,16,23,2HYldK,24,SB1921623,2,1,4
plot1285,17,26,2HYldK,25,SB1921726,2,1,4
plot1286,19,21,2HYldK,26,SB1921921,2,1,4
plot1287,20,22,2HYldK,27,SB1922022,2,1,4
plot1288,17,25,2HYldK,28,SB1921725,2,1,4
plot1289,17,21,2HYldK,29,SB1921721,2,1,4
plot1290,16,24,2HYldK,30,SB1921624,2,1,4
plot1291,18,25,2HYldK,31,SB1921825,2,1,4
plot1292,19,25,2HYldK,32,SB1921925,2,1,4
plot1293,16,26,2HYldK,33,SB1921626,2,1,4
plot1294,16,21,2HYldK,34,SB1921621,2,1,4
plot1295,18,23,2HYldK,35,SB1921823,2,1,4
plot1296,15,25,2HYldK,36,SB1921525,2,1,4
plot1297,51,15,2HYldM,27,SB1923628,2,2,3
plot1298,52,15,2HYldM,5,SB1923432,2,2,3
plot1299,53,15,2HYldM,9,SB1923529,2,2,3
plot1300,54,15,2HYldM,11,SB1923832,2,2,3
plot1301,55,15,2HYldM,12,SB1923827,2,2,3
plot1302,56,15,2HYldM,1,SBCH15815,2,2,3
plot1303,51,16,2HYldM,31,SB1923631,2,2,3
plot1304,52,16,2HYldM,29,SB1923431,2,2,3
plot1305,53,16,2HYldM,14,SB1923429,2,2,3
plot1306,54,16,2HYldM,20,SB1923830,2,2,3
plot1307,55,16,2HYldM,6,SB1923630,2,2,3
plot1308,56,16,2HYldM,21,SB1923828,2,2,3
plot1309,51,17,2HYldM,8,SB1923330,2,2,3
plot1310,52,17,2HYldM,16,SB1923332,2,2,3
plot1311,53,17,2HYldM,34,SB1923731,2,2,3
plot1312,54,17,2HYldM,30,SB1923729,2,2,3
plot1313,55,17,2HYldM,15,SB1923428,2,2,3
plot1314,56,17,2HYldM,4,SB1923728,2,2,3
plot1315,51,18,2HYldM,17,SB1923627,2,2,3
plot1316,52,18,2HYldM,22,SB1923430,2,2,3
plot1317,53,18,2HYldM,32,SB1923632,2,2,3
plot1318,54,18,2HYldM,33,SB1923327,2,2,3
plot1319,55,18,2HYldM,2,SBCH15423,2,2,3
plot1320,56,18,2HYldM,24,SB1923629,2,2,3
plot1321,51,19,2HYldM,36,SB1923328,2,2,3
plot1322,52,19,2HYldM,25,SB1923727,2,2,3
plot1323,53,19,2HYldM,26,SB1923831,2,2,3
plot1324,54,19,2HYldM,18,SB1923730,2,2,3
plot1325,55,19,2HYldM,35,SB1923531,2,2,3
plot1326,56,19,2HYldM,28,SB1923530,2,2,3
plot1327,51,20,2HYldM,10,SB1923732,2,2,3
plot1328,52,20,2HYldM,3,SBCH15535,2,2,3
plot1329,53,20,2HYldM,23,SB1923829,2,2,3
plot1330,54,20,2HYldM,7,SB1923532,2,2,3
plot1331,55,20,2HYldM,13,SB1923329,2,2,3
plot1332,56,20,2HYldM,19,SB1923527,2,2,3
plot1333,57,15,2HYldN,5,SB192365,2,2,3
plot1334,58,15,2HYldN,34,SB192364,2,2,3
plot1335,59,15,2HYldN,32,SB192383,2,2,3
plot1336,60,15,2HYldN,7,SB192333,2,2,3
plot1337,61,15,2HYldN,16,SB192376,2,2,3
plot1338,62,15,2HYldN,23,SB192336,2,2,3
plot1339,57,16,2HYldN,29,SB192377,2,2,3
plot1340,58,16,2HYldN,4,SB192388,2,2,3
plot1341,59,16,2HYldN,26,SB192374,2,2,3
plot1342,60,16,2HYldN,21,SB192368,2,2,3
plot1343,61,16,2HYldN,22,SB192344,2,2,3
plot1344,62,16,2HYldN,20,SB192347,2,2,3
plot1345,57,17,2HYldN,35,SB192335,2,2,3
plot1346,58,17,2HYldN,25,SB192348,2,2,3
plot1347,59,17,2HYldN,1,SBCH15815,2,2,3
plot1348,60,17,2HYldN,17,SB192343,2,2,3
plot1349,61,17,2HYldN,31,SB192334,2,2,3
plot1350,62,17,2HYldN,2,SBCH15423,2,2,3
plot1351,57,18,2HYldN,13,SB192384,2,2,3
plot1352,58,18,2HYldN,9,SB192346,2,2,3
plot1353,59,18,2HYldN,15,SB192386,2,2,3
plot1354,60,18,2HYldN,3,SBCH15535,2,2,3
plot1355,61,18,2HYldN,18,SB192366,2,2,3
plot1356,62,18,2HYldN,8,SB192356,2,2,3
plot1357,57,19,2HYldN,19,SB192353,2,2,3
plot1358,58,19,2HYldN,14,SB192373,2,2,3
plot1359,59,19,2HYldN,30,SB192354,2,2,3
plot1360,60,19,2HYldN,11,SB192363,2,2,3
plot1361,61,19,2HYldN,36,SB192355,2,2,3
plot1362,62,19,2HYldN,28,SB192338,2,2,3
plot1363,57,20,2HYldN,6,SB192358,2,2,3
plot1364,58,20,2HYldN,27,SB192387,2,2,3
plot1365,59,20,2HYldN,10,SB192345,2,2,3
plot1366,60,20,2HYldN,33,SB192378,2,2,3
plot1367,61,20,2HYldN,12,SB192357,2,2,3
plot1368,62,20,2HYldN,24,SB192367,2,2,3
plot1369,63,15,Border,189,B1000,2,0,3
plot1370,63,16,Border,190,B1000,2,0,3
plot1371,63,17,Border,191,B1000,2,0,3
plot1372,63,18,Border,192,B1000,2,0,3
plot1373,63,19,Border,193,B1000,2,0,3
plot1374,63,20,Border,194,B1000,2,0,3
plot1375,64,15,Border,195,B1000,2,0,3
plot1376,64,16,Border,196,B1000,2,0,3
plot1377,64,17,Border,197,B1000,2,0,3
plot1378,64,18,Border,198,B1000,2,0,3
plot1379,64,19,Border,199,B1000,2,0,3
plot1380,64,20,Border,200,B1000,2,0,3
plot1381,1,21,Border,201,B1000,2,0,4
plot1382,2,21,Border,202,B1000,2,0,4
plot1383,41,24,2HYldL,4,SB1924124,2,1,4
plot1384,43,23,2HYldL,5,SB1924323,2,1,4
plot1385,40,25,2HYldL,6,SB1924025,2,1,4
plot1386,42,24,2HYldL,7,SB1924224,2,1,4
plot1387,40,26,2HYldL,8,SB1924026,2,1,4
plot1388,8,21,2HYldB,3,SBCH15535,2,1,4
plot1389,1,22,Border,203,B1000,2,0,4
plot1390,2,22,Border,204,B1000,2,0,4
plot1391,42,21,2HYldL,9,SB1924221,2,1,4
plot1392,42,23,2HYldL,10,SB1924223,2,1,4
plot1393,40,24,2HYldL,11,SB1924024,2,1,4
plot1394,42,26,2HYldL,12,SB1924226,2,1,4
plot1395,44,24,2HYldL,13,SB1924424,2,1,4
plot1396,8,22,2HYldB,2,SBCH15423,2,1,4
plot1397,1,23,Border,205,B1000,2,0,4
plot1398,2,23,Border,206,B1000,2,0,4
plot1399,39,22,2HYldL,14,SB1923922,2,1,4
plot1400,44,22,2HYldL,15,SB1924422,2,1,4
plot1401,42,22,2HYldL,16,SB1924222,2,1,4
plot1402,39,23,2HYldL,17,SB1923923,2,1,4
plot1403,39,24,2HYldL,18,SB1923924,2,1,4
plot1404,40,23,2HYldL,19,SB1924023,2,1,4
plot1405,1,24,Border,207,B1000,2,0,4
plot1406,2,24,Border,208,B1000,2,0,4
plot1407,39,26,2HYldL,20,SB1923926,2,1,4
plot1408,43,21,2HYldL,21,SB1924321,2,1,4
plot1409,41,26,2HYldL,22,SB1924126,2,1,4
plot1410,44,26,2HYldL,23,SB1924426,2,1,4
plot1411,44,25,2HYldL,24,SB1924425,2,1,4
plot1412,43,25,2HYldL,25,SB1924325,2,1,4
plot1413,1,25,Border,209,B1000,2,0,4
plot1414,2,25,Border,210,B1000,2,0,4
plot1415,40,22,2HYldL,26,SB1924022,2,1,4
plot1416,41,25,2HYldL,27,SB1924125,2,1,4
plot1417,40,21,2HYldL,28,SB1924021,2,1,4
plot1418,6,25,2HYldB,1,SBCH15815,2,1,4
plot1419,44,21,2HYldL,29,SB1924421,2,1,4
plot1420,43,24,2HYldL,30,SB1924324,2,1,4
plot1421,1,26,Border,211,B1000,2,0,4
plot1422,2,26,Border,212,B1000,2,0,4
plot1423,41,21,2HYldL,31,SB1924121,2,1,4
plot1424,42,25,2HYldL,32,SB1924225,2,1,4
plot1425,43,26,2HYldL,33,SB1924326,2,1,4
plot1426,41,22,2HYldL,34,SB1924122,2,1,4
plot1427,43,22,2HYldL,35,SB1924322,2,1,4
plot1428,44,23,2HYldL,36,SB1924423,2,1,4
plot1429,37,28,2HYldM,4,SB1923728,2,1,5
plot1430,10,21,2HYldD,2,SBCH15423,2,1,4
plot1431,34,32,2HYldM,5,SB1923432,2,1,5
plot1432,36,30,2HYldM,6,SB1923630,2,1,5
plot1433,35,32,2HYldM,7,SB1923532,2,1,5
plot1434,33,30,2HYldM,8,SB1923330,2,1,5
plot1435,35,29,2HYldM,9,SB1923529,2,1,5
plot1436,37,32,2HYldM,10,SB1923732,2,1,5
plot1437,38,32,2HYldM,11,SB1923832,2,1,5
plot1438,12,22,2HYldD,1,SBCH15815,2,1,4
plot1439,38,27,2HYldM,12,SB1923827,2,1,5
plot1440,33,29,2HYldM,13,SB1923329,2,1,5
plot1441,34,29,2HYldM,14,SB1923429,2,1,5
plot1442,34,28,2HYldM,15,SB1923428,2,1,5
plot1443,33,32,2HYldM,16,SB1923332,2,1,5
plot1444,36,27,2HYldM,17,SB1923627,2,1,5
plot1445,37,30,2HYldM,18,SB1923730,2,1,5
plot1446,35,27,2HYldM,19,SB1923527,2,1,5
plot1447,38,30,2HYldM,20,SB1923830,2,1,5
plot1448,38,28,2HYldM,21,SB1923828,2,1,5
plot1449,34,30,2HYldM,22,SB1923430,2,1,5
plot1450,12,24,2HYldD,3,SBCH15535,2,1,4
plot1451,38,29,2HYldM,23,SB1923829,2,1,5
plot1452,36,29,2HYldM,24,SB1923629,2,1,5
plot1453,37,27,2HYldM,25,SB1923727,2,1,5
plot1454,38,31,2HYldM,26,SB1923831,2,1,5
plot1455,36,28,2HYldM,27,SB1923628,2,1,5
plot1456,35,30,2HYldM,28,SB1923530,2,1,5
plot1457,34,31,2HYldM,29,SB1923431,2,1,5
plot1458,37,29,2HYldM,30,SB1923729,2,1,5
plot1459,36,31,2HYldM,31,SB1923631,2,1,5
plot1460,36,32,2HYldM,32,SB1923632,2,1,5
plot1461,33,27,2HYldM,33,SB1923327,2,1,5
plot1462,37,31,2HYldM,34,SB1923731,2,1,5
plot1463,35,31,2HYldM,35,SB1923531,2,1,5
plot1464,33,28,2HYldM,36,SB1923328,2,1,5
plot1465,38,8,2HYldN,4,SB192388,2,1,1
plot1466,36,5,2HYldN,5,SB192365,2,1,1
plot1467,35,8,2HYldN,6,SB192358,2,1,1
plot1468,33,3,2HYldN,7,SB192333,2,1,1
plot1469,35,6,2HYldN,8,SB192356,2,1,1
plot1470,34,6,2HYldN,9,SB192346,2,1,1
plot1471,34,5,2HYldN,10,SB192345,2,1,1
plot1472,36,3,2HYldN,11,SB192363,2,1,1
plot1473,17,22,2HYldK,3,SBCH15535,2,1,4
plot1474,35,7,2HYldN,12,SB192357,2,1,1
plot1475,38,4,2HYldN,13,SB192384,2,1,1
plot1476,37,3,2HYldN,14,SB192373,2,1,1
plot1477,38,6,2HYldN,15,SB192386,2,1,1
plot1478,37,6,2HYldN,16,SB192376,2,1,1
plot1479,17,23,2HYldK,2,SBCH15423,2,1,4
plot1480,34,3,2HYldN,17,SB192343,2,1,1
plot1481,36,6,2HYldN,18,SB192366,2,1,1
plot1482,35,3,2HYldN,19,SB192353,2,1,1
plot1483,34,7,2HYldN,20,SB192347,2,1,1
plot1484,36,8,2HYldN,21,SB192368,2,1,1
plot1485,34,4,2HYldN,22,SB192344,2,1,1
plot1486,18,24,2HYldK,1,SBCH15815,2,1,4
plot1487,33,6,2HYldN,23,SB192336,2,1,1
plot1488,36,7,2HYldN,24,SB192367,2,1,1
plot1489,34,8,2HYldN,25,SB192348,2,1,1
plot1490,37,4,2HYldN,26,SB192374,2,1,1
plot1491,38,7,2HYldN,27,SB192387,2,1,1
plot1492,33,8,2HYldN,28,SB192338,2,1,1
plot1493,37,7,2HYldN,29,SB192377,2,1,1
plot1494,35,4,2HYldN,30,SB192354,2,1,1
plot1495,33,4,2HYldN,31,SB192334,2,1,1
plot1496,38,3,2HYldN,32,SB192383,2,1,1
plot1497,37,8,2HYldN,33,SB192378,2,1,1
plot1498,36,4,2HYldN,34,SB192364,2,1,1
plot1499,33,5,2HYldN,35,SB192335,2,1,1
plot1500,35,5,2HYldN,36,SB192355,2,1,1
plot1501,21,21,2HYldA,15,SB192247,2,2,4
plot1502,22,21,2HYldA,19,SB192254,2,2,4
plot1503,23,21,2HYldA,8,SB192258,2,2,4
plot1504,24,21,2HYldA,36,SB192235,2,2,4
plot1505,25,21,2HYldA,2,SBCH15423,2,2,4
plot1506,26,21,2HYldA,18,SB192217,2,2,4
plot1507,21,22,2HYldA,34,SB192253,2,2,4
plot1508,22,22,2HYldA,9,SB192226,2,2,4
plot1509,23,22,2HYldA,30,SB192267,2,2,4
plot1510,24,22,2HYldA,11,SB192233,2,2,4
plot1511,25,22,2HYldA,32,SB192234,2,2,4
plot1512,26,22,2HYldA,5,SB192264,2,2,4
plot1513,21,23,2HYldA,29,SB192223,2,2,4
plot1514,22,23,2HYldA,13,SB192227,2,2,4
plot1515,23,23,2HYldA,25,SB192225,2,2,4
plot1516,24,23,2HYldA,24,SB192214,2,2,4
plot1517,25,23,2HYldA,27,SB192216,2,2,4
plot1518,26,23,2HYldA,28,SB192263,2,2,4
plot1519,21,24,2HYldA,31,SB192228,2,2,4
plot1520,22,24,2HYldA,4,SB192243,2,2,4
plot1521,23,24,2HYldA,16,SB192256,2,2,4
plot1522,24,24,2HYldA,21,SB192246,2,2,4
plot1523,25,24,2HYldA,22,SB192248,2,2,4
plot1524,26,24,2HYldA,17,SB192218,2,2,4
plot1525,21,25,2HYldA,14,SB192237,2,2,4
plot1526,22,25,2HYldA,3,SBCH15535,2,2,4
plot1527,23,25,2HYldA,26,SB192215,2,2,4
plot1528,24,25,2HYldA,1,SBCH15815,2,2,4
plot1529,25,25,2HYldA,33,SB192238,2,2,4
plot1530,26,25,2HYldA,7,SB192266,2,2,4
plot1531,21,26,2HYldA,12,SB192224,2,2,4
plot1532,22,26,2HYldA,6,SB192245,2,2,4
plot1533,23,26,2HYldA,35,SB192236,2,2,4
plot1534,24,26,2HYldA,23,SB192265,2,2,4
plot1535,25,26,2HYldA,20,SB192213,2,2,4
plot1536,26,26,2HYldA,10,SB192268,2,2,4
plot1537,27,21,2HYldC,28,SB1924927,2,2,4
plot1538,28,21,2HYldC,25,SB1924630,2,2,4
plot1539,29,21,2HYldC,26,SB1924828,2,2,4
plot1540,30,21,2HYldC,8,SB1924527,2,2,4
plot1541,31,21,2HYldC,7,SB1924930,2,2,4
plot1542,32,21,2HYldC,32,SB1924727,2,2,4
plot1543,27,22,2HYldC,9,SB1925028,2,2,4
plot1544,28,22,2HYldC,4,SB1924830,2,2,4
plot1545,29,22,2HYldC,16,SB1924529,2,2,4
plot1546,30,22,2HYldC,23,SB1924632,2,2,4
plot1547,31,22,2HYldC,22,SB1924831,2,2,4
plot1548,32,22,2HYldC,11,SB1924627,2,2,4
plot1549,27,23,2HYldC,6,SB1924532,2,2,4
plot1550,28,23,2HYldC,10,SB1924731,2,2,4
plot1551,29,23,2HYldC,14,SB1924732,2,2,4
plot1552,30,23,2HYldC,5,SB1924530,2,2,4
plot1553,31,23,2HYldC,30,SB1924528,2,2,4
plot1554,32,23,2HYldC,12,SB1924728,2,2,4
plot1555,27,24,2HYldC,27,SB1924629,2,2,4
plot1556,28,24,2HYldC,1,SBCH15815,2,2,4
plot1557,29,24,2HYldC,24,SB1925027,2,2,4
plot1558,30,24,2HYldC,35,SB1924932,2,2,4
plot1559,31,24,2HYldC,36,SB1924931,2,2,4
plot1560,32,24,2HYldC,29,SB1924631,2,2,4
plot1561,27,25,2HYldC,17,SB1925031,2,2,4
plot1562,28,25,2HYldC,2,SBCH15423,2,2,4
plot1563,29,25,2HYldC,21,SB1925032,2,2,4
plot1564,30,25,2HYldC,13,SB1924729,2,2,4
plot1565,31,25,2HYldC,31,SB1924832,2,2,4
plot1566,32,25,2HYldC,15,SB1924928,2,2,4
plot1567,27,26,2HYldC,34,SB1924827,2,2,4
plot1568,28,26,2HYldC,19,SB1924929,2,2,4
plot1569,29,26,2HYldC,20,SB1924628,2,2,4
plot1570,30,26,2HYldC,3,SBCH15535,2,2,4
plot1571,31,26,2HYldC,33,SB1925030,2,2,4
plot1572,32,26,2HYldC,18,SB1925029,2,2,4
plot1573,49,19,2HYldO,4,SB1924919,2,1,3
plot1574,47,18,2HYldO,5,SB1924718,2,1,3
plot1575,48,20,2HYldO,6,SB1924820,2,1,3
plot1576,49,16,2HYldO,7,SB1924916,2,1,3
plot1577,48,19,2HYldO,8,SB1924819,2,1,3
plot1578,50,16,2HYldO,9,SB1925016,2,1,3
plot1579,45,19,2HYldO,10,SB1924519,2,1,3
plot1580,47,20,2HYldO,11,SB1924720,2,1,3
plot1581,50,18,2HYldO,12,SB1925018,2,1,3
plot1582,45,15,2HYldO,13,SB1924515,2,1,3
plot1583,37,22,2HYldI,1,SBCH15815,2,1,4
plot1584,49,20,2HYldO,14,SB1924920,2,1,3
plot1585,50,15,2HYldO,15,SB1925015,2,1,3
plot1586,45,20,2HYldO,16,SB1924520,2,1,3
plot1587,47,15,2HYldO,17,SB1924715,2,1,3
plot1588,49,18,2HYldO,18,SB1924918,2,1,3
plot1589,48,17,2HYldO,19,SB1924817,2,1,3
plot1590,49,17,2HYldO,20,SB1924917,2,1,3
plot1591,46,18,2HYldO,21,SB1924618,2,1,3
plot1592,46,16,2HYldO,22,SB1924616,2,1,3
plot1593,46,19,2HYldO,23,SB1924619,2,1,3
plot1594,36,24,2HYldI,3,SBCH15535,2,1,4
plot1595,48,15,2HYldO,24,SB1924815,2,1,3
plot1596,47,17,2HYldO,25,SB1924717,2,1,3
plot1597,46,17,2HYldO,26,SB1924617,2,1,3
plot1598,50,19,2HYldO,27,SB1925019,2,1,3
plot1599,35,25,2HYldI,2,SBCH15423,2,1,4
plot1600,47,19,2HYldO,28,SB1924719,2,1,3
plot1601,45,16,2HYldO,29,SB1924516,2,1,3
plot1602,46,20,2HYldO,30,SB1924620,2,1,3
plot1603,45,17,2HYldO,31,SB1924517,2,1,3
plot1604,46,15,2HYldO,32,SB1924615,2,1,3
plot1605,47,16,2HYldO,33,SB1924716,2,1,3
plot1606,50,20,2HYldO,34,SB1925020,2,1,3
plot1607,50,17,2HYldO,35,SB1925017,2,1,3
